OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2021-006CL","FLOCK 4S 27","47495","US","94.54","97.39","502","490","SMALL","0","2021-01-24",""
"2021-006CK","FLOCK 4S 3","47494","US","94.14","97.39","480","473","MEDIUM","0","2021-01-24",""
"2021-006CJ","LEMUR 2 MANGO1","47493","US","94.45","97.40","497","487","SMALL","0","2021-01-24",""
"2021-006CH","FLOCK 4S 17","47492","US","94.36","97.41","493","482","MEDIUM","0","2021-01-24",""
"2021-006CG","FLOCK 4S 4","47491","US","94.37","97.39","493","483","SMALL","0","2021-01-24",""
"2021-006CF","FLOCK 4S 39","47490","US","94.38","97.41","493","483","SMALL","0","2021-01-24",""
"2021-006CD","ASTROCAST-0102","47488","SWTZ","94.92","97.40","522","508","MEDIUM","0","2021-01-24",""
"2021-006CC","ASTROCAST-0103","47487","SWTZ","94.92","97.41","522","507","MEDIUM","0","2021-01-24",""
"2021-006CB","CELESTIS 17/SHERPA-FX1","47486","US","95.05","97.39","528","514","MEDIUM","0","2021-01-24",""
"2021-006CA","QPS-SAR-2 IZANAMI","47485","JPN","94.41","97.40","495","485","LARGE","0","2021-01-24",""
"2021-006BZ","ARCE-1C","47484","US","94.17","97.40","482","474","SMALL","0","2021-01-24",""
"2021-006BY","P2-10","47483","US","94.25","97.40","486","478","SMALL","0","2021-01-24",""
"2021-006BX","NASA PTD-1","47482","US","94.37","97.41","492","484","MEDIUM","0","2021-01-24",""
"2021-006BW","CAPELLA-4 (WHITNEY)","47481","US","91.65","97.39","360","351","LARGE","0","2021-01-24",""
"2021-006BV","SPACEBEE-43","47480","US","92.53","97.39","400","397","SMALL","0","2021-01-24",""
"2021-006BU","FLOCK 4S 32","47479","US","93.49","97.39","446","444","SMALL","0","2021-01-24",""
"2021-006BT","FLOCK 4S 9","47478","US","94.36","97.40","492","483","SMALL","0","2021-01-24",""
"2021-006BS","FLOCK 4S 34","47477","US","94.37","97.40","492","484","MEDIUM","0","2021-01-24",""
"2021-006BR","KEPLER-8 (AMAROK)","47476","CA","94.51","97.40","500","490","MEDIUM","0","2021-01-24",""
"2021-006BQ","FLOCK 4S 31","47475","US","94.07","97.39","477","470","SMALL","0","2021-01-24",""
"2021-006BP","FLOCK 4S 8","47474","US","94.18","97.39","482","476","MEDIUM","0","2021-01-24",""
"2021-006BN","FLOCK 4S 35","47473","US","93.60","97.40","452","450","MEDIUM","0","2021-01-24",""
"2021-006BM","FLOCK 4S 13","47472","US","94.37","97.40","491","484","MEDIUM","0","2021-01-24",""
"2021-006BL","FLOCK 4S 12","47471","US","94.37","97.40","492","484","MEDIUM","0","2021-01-24",""
"2021-006BK","SPACEBEE-45","47470","US","92.72","97.39","409","407","SMALL","0","2021-01-24",""
"2021-006BJ","FLOCK 4S 33","47469","US","94.38","97.40","492","485","SMALL","0","2021-01-24",""
"2021-006BH","SPACEBEE-56","47468","US","92.84","97.39","415","413","SMALL","0","2021-01-24",""
"2021-006BG","OBJECT BG","47467","TBD","94.66","97.39","508","497","SMALL","0","2021-01-24",""
"2021-006BF","SPACEBEE-44","47466","US","92.60","97.39","404","400","SMALL","0","2021-01-24",""
"2021-006BE","SPACEBEE-57","47465","US","94.58","97.40","501","495","SMALL","0","2021-01-24",""
"2021-006BD","SPACEBEE-58","47464","US","91.54","97.39","355","345","SMALL","0","2021-01-24",""
"2021-006BC","OBJECT BC","47463","TBD","94.68","97.39","509","497","SMALL","0","2021-01-24",""
"2021-006BB","FLOCK 4S 11","47462","US","94.89","97.40","519","508","SMALL","0","2021-01-24",""
"2021-006BA","KEPLER-15 (SUDORMRF)","47461","CA","94.52","97.40","499","491","MEDIUM","0","2021-01-24",""
"2021-006AZ","SPACEBEE-54","47460","US","91.67","97.39","363","351","SMALL","0","2021-01-24",""
"2021-006AY","SPACEBEE-55","47459","US","94.43","97.39","497","485","SMALL","0","2021-01-24",""
"2021-006AX","IDEASSAT","47458","TWN","94.70","97.40","511","498","MEDIUM","0","2021-01-24",""
"2021-006AW","LEMUR 2 NALLYWACKER","47457","US","94.16","97.40","483","473","MEDIUM","0","2021-01-24",""
"2021-006AV","FLOCK 4S 21","47456","US","94.36","97.40","493","482","SMALL","0","2021-01-24",""
"2021-006AU","SPACEBEE-42","47455","US","91.65","97.38","361","350","SMALL","0","2021-01-24",""
"2021-006AT","KEPLER-13 (LUCKY)","47454","CA","94.44","97.40","497","486","MEDIUM","0","2021-01-24",""
"2021-006AS","LEMUR-2 SAOIRSEDH5GUO","47453","US","94.17","97.41","483","474","SMALL","0","2021-01-24",""
"2021-006AR","FLOCK 4S 22","47452","US","94.36","97.40","493","482","SMALL","0","2021-01-24",""
"2021-006AQ","SPACEBEE-41","47451","US","91.39","97.38","349","336","SMALL","0","2021-01-24",""
"2021-006AP","LEMUR 2 NEVA","47450","US","94.26","97.41","488","478","MEDIUM","0","2021-01-24",""
"2021-006AN","SPACEBEE-40","47449","US","91.38","97.38","347","337","SMALL","0","2021-01-24",""
"2021-006AM","CUBEL","47448","GER","95.00","97.41","527","510","SMALL","0","2021-01-24",""
"2021-006AK","KEPLER-12 (BOBA)","47446","CA","94.73","97.40","513","498","MEDIUM","0","2021-01-24",""
"2021-006AJ","OBJECT AJ","47445","TBD","94.68","97.39","510","496","MEDIUM","0","2021-01-24",""
"2021-006AH","SPACEBEE-51","47444","US","90.70","97.38","314","304","SMALL","0","2021-01-24",""
"2021-006AG","SPACEBEE-50","47443","US","93.18","97.40","431","430","SMALL","0","2021-01-24",""
"2021-006AF","SPACEBEE-63","47442","US","94.57","97.40","502","494","MEDIUM","0","2021-01-24",""
"2021-006AE","OBJECT AE","47441","TBD","94.53","97.39","502","490","SMALL","0","2021-01-24",""
"2021-006AD","AII-CHARLIE","47440","LTU","94.54","97.40","503","490","SMALL","0","2021-01-24",""
"2021-006AC","YUSAT-1","47439","TWN","94.53","97.40","502","489","MEDIUM","0","2021-01-24",""
"2021-006AB","UVSQ-SAT","47438","FR","94.64","97.39","508","494","SMALL","0","2021-01-24",""
"2021-006AA","OBJECT AA","47437","TBD","95.02","97.39","528","511","MEDIUM","0","2021-01-24",""
"2021-006Z","OBJECT Z","47436","TBD","95.01","97.40","529","509","MEDIUM","0","2021-01-24",""
"2021-006Y","RIDESHARE ADAPTER","47435","US","94.92","97.40","525","505","LARGE","0","2021-01-24",""
"2021-006X","SPACEBEE-53","47434","US","91.48","97.39","351","343","SMALL","0","2021-01-24",""
"2021-006W","SPACEBEE-60","47433","US","93.07","97.40","425","424","SMALL","0","2021-01-24",""
"2021-006V","SPACEBEE-49","47432","US","93.14","97.40","429","427","SMALL","0","2021-01-24",""
"2021-006U","SPACEBEE-61","47431","US","93.11","97.40","428","426","SMALL","0","2021-01-24",""
"2021-006T","ASTROCAST-0101","47430","SWTZ","94.92","97.40","521","508","MEDIUM","0","2021-01-24",""
"2021-006S","SPACEBEE-62","47429","US","94.30","97.40","492","478","SMALL","0","2021-01-24",""
"2021-006R","SPACEBEE-59","47428","US","91.95","97.39","373","367","SMALL","0","2021-01-24",""
"2021-006Q","SPACEBEE-47","47427","US","91.56","97.39","356","346","SMALL","0","2021-01-24",""
"2021-006P","SPACEBEE-46","47426","US","90.93","97.38","328","312","SMALL","0","2021-01-24",""
"2021-006M","OBJECT M","47424","TBD","94.95","97.40","527","505","MEDIUM","0","2021-01-24",""
"2021-006L","OBJECT L","47423","TBD","94.94","97.40","527","504","MEDIUM","0","2021-01-24",""
"2021-005BM","STARLINK-2135","47408","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BL","STARLINK-2134","47407","US","95.60","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BK","STARLINK-2133","47406","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BJ","STARLINK-2130","47405","US","95.60","53.05","549","546","LARGE","0","2021-01-20",""
"2021-005BH","STARLINK-2128","47404","US","95.59","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005BG","STARLINK-2127","47403","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005BF","STARLINK-2124","47402","US","95.60","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BE","STARLINK-2123","47401","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BD","STARLINK-2122","47400","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BC","STARLINK-2121","47399","US","95.60","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005BB","STARLINK-2120","47398","US","95.60","53.05","549","546","LARGE","0","2021-01-20",""
"2021-005BA","STARLINK-2119","47397","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AZ","STARLINK-2118","47396","US","95.59","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AY","STARLINK-2117","47395","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AX","STARLINK-2115","47394","US","95.59","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AW","STARLINK-2114","47393","US","95.60","53.05","549","546","LARGE","0","2021-01-20",""
"2021-005AV","STARLINK-2113","47392","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AU","STARLINK-2112","47391","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AT","STARLINK-2111","47390","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AS","STARLINK-2110","47389","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AR","STARLINK-2109","47388","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AQ","STARLINK-2108","47387","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AP","STARLINK-2106","47386","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AN","STARLINK-2105","47385","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AM","STARLINK-2104","47384","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AL","STARLINK-2103","47383","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AK","STARLINK-2102","47382","US","95.60","53.06","548","546","LARGE","0","2021-01-20",""
"2021-005AJ","STARLINK-2101","47381","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AH","STARLINK-2100","47380","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AG","STARLINK-2099","47379","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005AF","STARLINK-2098","47378","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AE","STARLINK-2097","47377","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AD","STARLINK-2096","47376","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AC","STARLINK-2094","47375","US","95.59","53.06","548","547","LARGE","0","2021-01-20",""
"2021-005AB","STARLINK-2093","47374","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005AA","STARLINK-2092","47373","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005Z","STARLINK-2089","47372","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005Y","STARLINK-2088","47371","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005X","STARLINK-2086","47370","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005W","STARLINK-2085","47369","US","95.60","53.06","548","547","LARGE","0","2021-01-20",""
"2021-005V","STARLINK-2084","47368","US","95.59","53.06","548","547","LARGE","0","2021-01-20",""
"2021-005U","STARLINK-2082","47367","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005T","STARLINK-2081","47366","US","95.59","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005Q","STARLINK-2077","47363","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005P","STARLINK-2076","47362","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005N","STARLINK-2071","47361","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005M","STARLINK-2070","47360","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005L","STARLINK-2069","47359","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005K","STARLINK-2055","47358","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005J","STARLINK-2050","47357","US","95.59","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005H","STARLINK-2049","47356","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005G","STARLINK-2047","47355","US","95.60","53.05","549","547","LARGE","0","2021-01-20",""
"2021-005F","STARLINK-2046","47354","US","95.60","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005E","STARLINK-2045","47353","US","95.60","53.05","548","547","LARGE","0","2021-01-20",""
"2021-005D","STARLINK-2034","47352","US","95.60","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005C","STARLINK-2017","47351","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-005B","STARLINK-2011","47350","US","95.59","53.05","548","546","LARGE","0","2021-01-20",""
"2021-004B","ELECTRON KICK STAGE R/B","47347","US","101.30","90.04","1184","456","MEDIUM","0","2021-01-20",""
"2021-004A","GMS-T","47346","GER","109.37","90.05","1200","1195","MEDIUM","0","2021-01-20",""
"2021-002N","PROMETHEUS 2-8","47345","US","91.81","60.67","377","350","SMALL","0","2021-01-17",""
"2018-079EQ","ATLAS 5 CENTAUR DEB","47343","US","726.29","10.52","29089","11684","SMALL","0","2018-10-17",""
"2018-079EP","ATLAS 5 CENTAUR DEB","47342","US","720.90","11.67","33084","7424","","0","2018-10-17",""
"2018-079EN","ATLAS 5 CENTAUR DEB","47341","US","836.25","10.51","36413","9636","","0","2018-10-17",""
"2018-079EM","ATLAS 5 CENTAUR DEB","47340","US","755.59","10.87","32206","9998","","0","2018-10-17",""
"2018-079EL","ATLAS 5 CENTAUR DEB","47339","US","745.90","11.07","33056","8677","","0","2018-10-17",""
"2011-037NU","FREGAT DEB","47337","CIS","128.28","51.39","3236","859","SMALL","0","2011-07-18",""
"2011-037NT","FREGAT DEB","47336","CIS","122.38","51.69","2862","712","SMALL","0","2011-07-18",""
"2011-037NR","FREGAT DEB","47334","CIS","111.95","51.56","2173","460","SMALL","0","2011-07-18",""
"2011-037NQ","FREGAT DEB","47333","CIS","127.28","51.36","3384","623","SMALL","0","2011-07-18",""
"2011-037NP","FREGAT DEB","47332","CIS","128.06","51.42","3647","429","SMALL","0","2011-07-18",""
"2011-037NN","FREGAT DEB","47331","CIS","115.64","51.41","2608","362","SMALL","0","2011-07-18",""
"2011-037NM","FREGAT DEB","47330","CIS","124.92","51.45","3345","454","SMALL","0","2011-07-18",""
"1994-074DQ","RESURS O1 DEB","47326","CIS","93.95","97.90","473","463","SMALL","0","1994-11-04",""
"1994-074DM","RESURS O1 DEB","47323","CIS","93.85","97.80","467","458","SMALL","0","1994-11-04",""
"2021-003A","TIANTONG-1 3","47321","PRC","1436.11","3.82","35801","35773","LARGE","0","2021-01-19",""
"2021-002M","OBJECT M","47320","US","93.59","60.68","470","430","SMALL","0","2021-01-17",""
"2021-002L","EXOCUBE 2","47319","US","93.89","60.68","486","444","SMALL","0","2021-01-17",""
"2021-002K","OBJECT K","47318","US","93.92","60.68","489","444","SMALL","0","2021-01-17",""
"2021-002J","OBJECT J","47317","US","93.91","60.68","488","443","SMALL","0","2021-01-17",""
"2021-002H","LAUNCHERONE R/B","47316","US","91.69","60.68","387","327","LARGE","0","2021-01-17",""
"2021-002G","OBJECT G","47315","US","93.57","60.68","470","429","SMALL","0","2021-01-17",""
"2021-002F","MITEE 1","47314","US","92.53","60.67","415","382","SMALL","0","2021-01-17",""
"2021-002E","PROMETHEUS 2-11","47313","US","91.87","60.67","380","352","SMALL","0","2021-01-17",""
"2021-002C","AO-109","47311","US","93.86","60.68","484","442","SMALL","0","2021-01-17",""
"2021-002B","POLARCUBE","47310","US","92.55","60.67","415","384","SMALL","0","2021-01-17",""
"2021-002A","CAPE-3","47309","US","93.79","60.68","482","438","MEDIUM","0","2021-01-17",""
"2021-001B","FALCON 9 R/B","47307","US","934.40","15.73","50272","293","LARGE","0","2021-01-08",""
"2021-001A","TURKSAT 5A","47306","TURK","1436.11","0.02","35788","35786","LARGE","0","2021-01-08",""
"2020-104A","CSO 2","47305","FR","","","","","","0","2020-12-29","NO ELEMENTS AVAILABLE"
"2020-103C","CZ-4C R/B","47304","PRC","96.56","98.31","671","517","LARGE","0","2020-12-27",""
"2020-103B","WEINA 2","47303","PRC","98.62","98.18","694","692","MEDIUM","0","2020-12-27",""
"2020-103A","YAOGAN-33","47302","PRC","98.67","98.18","696","694","LARGE","0","2020-12-27",""
"2020-102E","ET-SMART-RSS","47300","PRC","93.40","97.43","443","439","MEDIUM","0","2020-12-22",""
"2020-102D","TIANQI-8","47299","PRC","94.06","97.43","477","470","MEDIUM","0","2020-12-22",""
"2020-102C","XJY-7","47298","PRC","94.34","97.38","496","477","LARGE","0","2020-12-22",""
"2020-102B","HAISI 1","47297","PRC","94.34","97.42","491","482","MEDIUM","0","2020-12-22",""
"2020-102A","YUANGUANG","47296","PRC","94.09","97.43","479","470","MEDIUM","0","2020-12-22",""
"2020-101B","USA 313","47295","US","94.95","53.00","521","512","","0","2020-12-19",""
"2020-101A","USA 312","47294","US","94.91","53.00","521","507","","0","2020-12-19",""
"2020-100AM","ONEWEB-0147","47293","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AL","ONEWEB-0146","47292","UK","109.72","87.90","1215","1213","LARGE","0","2020-12-18",""
"2020-100AK","ONEWEB-0145","47291","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AJ","ONEWEB-0144","47290","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AH","ONEWEB-0143","47289","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AG","ONEWEB-0142","47288","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AF","ONEWEB-0141","47287","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AE","ONEWEB-0140","47286","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AD","ONEWEB-0139","47285","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AC","ONEWEB-0138","47284","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AB","ONEWEB-0137","47283","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100AA","ONEWEB-0136","47282","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100Z","ONEWEB-0135","47281","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100Y","ONEWEB-0134","47280","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100X","ONEWEB-0133","47279","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100W","ONEWEB-0132","47278","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100V","ONEWEB-0131","47277","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100U","ONEWEB-0130","47276","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100T","ONEWEB-0129","47275","UK","109.72","87.90","1216","1211","LARGE","0","2020-12-18",""
"2020-100S","ONEWEB-0128","47274","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100R","ONEWEB-0127","47273","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100Q","ONEWEB-0126","47272","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100P","ONEWEB-0125","47271","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100N","ONEWEB-0124","47270","UK","109.72","87.90","1215","1213","LARGE","0","2020-12-18",""
"2020-100M","ONEWEB-0123","47269","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100L","ONEWEB-0122","47268","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100K","ONEWEB-0121","47267","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100J","ONEWEB-0120","47266","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100H","ONEWEB-0119","47265","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100G","ONEWEB-0118","47264","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100F","ONEWEB-0117","47263","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100E","ONEWEB-0114","47262","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100D","ONEWEB-0111","47261","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100C","ONEWEB-0110","47260","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100B","ONEWEB-0109","47259","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-100A","ONEWEB-0102","47258","UK","109.72","87.90","1215","1212","LARGE","0","2020-12-18",""
"2020-099B","PSLV R/B","47257","IND","345.32","17.76","19626","227","LARGE","0","2020-12-17",""
"2020-099A","CMS-01","47256","IND","1436.08","0.05","35813","35759","LARGE","0","2020-12-17",""
"2020-098B","ELECTRON KICK STAGE R/B","47254","US","93.71","97.28","462","450","MEDIUM","0","2020-12-15",""
"2020-098A","STRIX-ALPHA","47253","JPN","93.44","97.28","447","439","MEDIUM","0","2020-12-15",""
"2020-091E","OBJECT E","47252","CIS","115.85","82.50","1505","1482","SMALL","0","2020-12-03",""
"2018-079EK","ATLAS 5 CENTAUR DEB","47251","US","740.38","11.46","33018","8446","","0","2018-10-17",""
"2018-079EJ","ATLAS 5 CENTAUR DEB","47250","US","743.27","11.51","33751","7853","","0","2018-10-17",""
"2018-079EH","ATLAS 5 CENTAUR DEB","47249","US","788.29","11.37","35481","8298","","0","2018-10-17",""
"2018-079EG","ATLAS 5 CENTAUR DEB","47248","US","687.13","11.02","32679","6153","","0","2018-10-17",""
"2011-037NL","FREGAT DEB","47247","CIS","119.37","51.49","2915","390","MEDIUM","0","2011-07-18",""
"2011-037NK","FREGAT DEB","47246","CIS","123.13","50.99","2862","778","SMALL","0","2011-07-18",""
"2018-079EF","ATLAS 5 CENTAUR DEB","47245","US","769.19","11.15","35318","7544","","0","2018-10-17",""
"2018-079EE","ATLAS 5 CENTAUR DEB","47244","US","812.31","10.95","36342","8579","","0","2018-10-17",""
"2020-097B","BREEZE-M DEB (TANK)","47243","CIS","655.31","60.16","36645","581","LARGE","0","2020-12-14",""
"2020-097A","IPM 2/BREEZE-M","47242","CIS","1511.06","2.16","37608","36874","LARGE","0","2020-12-14",""
"2020-096B","FALCON 9 R/B","47241","US","302.96","26.99","16920","208","LARGE","0","2020-12-13",""
"2020-096A","XM-7","47240","US","1436.10","0.01","35797","35776","LARGE","0","2020-12-13",""
"2020-095B","DELTA 4 R/B","47238","US","1514.60","6.17","38473","36146","","0","2020-12-11",""
"2020-095A","USA 311","47237","US","1436.07","6.28","35952","35620","","0","2020-12-11",""
"2020-094B","GECAM-B","47235","PRC","96.48","29.00","599","581","MEDIUM","0","2020-12-09",""
"2020-094A","GECAM-A","47234","PRC","96.49","29.00","599","582","MEDIUM","0","2020-12-09",""
"2020-092B","CZ-3B R/B","47232","PRC","91.11","97.29","354","304","LARGE","0","2020-12-06",""
"2020-092A","GAOFEN 14","47231","PRC","94.38","97.35","490","487","LARGE","0","2020-12-06",""
"2020-091D","COSMOS 2548","47230","CIS","115.86","82.50","1505","1483","MEDIUM","0","2020-12-03",""
"2020-091C","GONETS M 22","47229","CIS","115.86","82.50","1511","1478","LARGE","0","2020-12-03",""
"2020-091B","GONETS M 21","47228","CIS","115.86","82.50","1505","1483","LARGE","0","2020-12-03",""
"2020-091A","GONETS M 20","47227","CIS","115.86","82.51","1510","1479","LARGE","0","2020-12-03",""
"2020-090A","FALCON EYE 2","47226","UAE","96.97","97.85","615","613","LARGE","0","2020-12-02",""
"1994-074DJ","RESURS O1 DEB","47223","CIS","93.78","97.78","464","455","SMALL","0","1994-11-04",""
"1994-074DG","RESURS O1 DEB","47221","CIS","94.96","97.90","521","512","SMALL","0","1994-11-04",""
"1994-074DC","RESURS O1 DEB","47217","CIS","96.14","97.91","578","569","SMALL","0","1994-11-04",""
"1994-074DA","RESURS O1 DEB","47215","CIS","92.75","97.88","417","401","SMALL","0","1994-11-04",""
"1994-074CZ","RESURS O1 DEB","47214","CIS","95.63","97.86","551","546","SMALL","0","1994-11-04",""
"1994-074CY","RESURS O1 DEB","47213","CIS","96.76","97.97","605","602","SMALL","0","1994-11-04",""
"2015-029C","COSMOS 2506 DEB","47212","CIS","98.83","98.25","709","696","SMALL","0","2015-06-23",""
"1994-074CX","RESURS O1 DEB","47211","CIS","96.39","97.88","587","584","SMALL","0","1994-11-04",""
"1994-074CV","RESURS O1 DEB","47209","CIS","94.47","97.78","496","490","SMALL","0","1994-11-04",""
"1994-074CS","RESURS O1 DEB","47206","CIS","96.14","97.79","585","563","SMALL","0","1994-11-04",""
"1994-074CR","RESURS O1 DEB","47205","CIS","92.88","97.88","424","408","SMALL","0","1994-11-04",""
"2020-089A","LUCAS (JDRS-1)","47202","JPN","1436.08","0.05","35799","35774","LARGE","0","2020-11-29",""
"1994-074CP","RESURS O1 DEB","47201","CIS","93.66","97.90","463","444","SMALL","0","1994-11-04",""
"1994-074CN","RESURS O1 DEB","47200","CIS","95.79","97.95","563","550","SMALL","0","1994-11-04",""
"2018-084CU","H-2A DEB","47187","JPN","95.95","97.97","568","561","SMALL","0","2018-10-29",""
"1966-040BW","NIMBUS 2 DEB","47186","US","107.82","100.38","1173","1079","SMALL","0","1966-05-15",""
"2020-088BM","STARLINK-1927","47181","US","95.21","53.05","532","526","LARGE","0","2020-11-25",""
"2020-088BK","STARLINK-1913","47179","US","95.59","53.05","549","546","LARGE","0","2020-11-25",""
"2020-088BJ","STARLINK-1912","47178","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088BH","STARLINK-1907","47177","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088BF","STARLINK-1895","47175","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088BE","STARLINK-1891","47174","US","95.60","53.05","548","547","LARGE","0","2020-11-25",""
"2020-088BD","STARLINK-1890","47173","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088BB","STARLINK-1888","47171","US","95.59","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088BA","STARLINK-1887","47170","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AX","STARLINK-1884","47167","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AV","STARLINK-1880","47165","US","95.59","53.05","549","546","LARGE","0","2020-11-25",""
"2020-088AU","STARLINK-1879","47164","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AT","STARLINK-1878","47163","US","95.60","53.05","548","547","LARGE","0","2020-11-25",""
"2020-088AS","STARLINK-1877","47162","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AR","STARLINK-1876","47161","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AN","STARLINK-1873","47158","US","95.60","53.05","548","546","LARGE","0","2020-11-25",""
"2020-088AM","STARLINK-1871","47157","US","95.60","53.05","548","547","LARGE","0","2020-11-25",""
